gene_id	locusName	Best-hit-arabi-name
Solyc01g056285.1.ITAG4.0	Solyc00g500344	
Solyc01g056290.2.ITAG4.0	Solyc00g500345	ATMG01190
Solyc01g056320.1.ITAG4.0	Solyc00g500346	ATMG00570
Solyc01g056380.1.ITAG4.0	Solyc00g500347	
Solyc01g056390.1.ITAG4.0	Solyc00g500348	ATMG00830
Solyc01g056400.1.ITAG4.0	Solyc00g500349	ATMG01360
Solyc01g056410.1.ITAG4.0	Solyc00g500350	ATMG01110
Solyc01g056420.1.ITAG4.0	Solyc00g500351	
Solyc01g056440.1.ITAG4.0	Solyc00g500352	
Solyc01g056460.1.ITAG4.0	Solyc00g500353	
Solyc01g056470.1.ITAG4.0	Solyc00g500354	ATMG00240
Solyc01g056575.1.ITAG4.0	Solyc00g500355	
Solyc01g056600.2.ITAG4.0	Solyc00g500356	
Solyc01g056610.1.ITAG4.0	Solyc00g500357	ATMG00570
Solyc01g056640.1.ITAG4.0	Solyc00g500358	ATMG01190
Solyc01g056650.1.ITAG4.0	Solyc00g500359	
Solyc01g056653.1.ITAG4.0	Solyc00g500360	
Solyc01g056657.1.ITAG4.0	Solyc00g500361	AT2G07695
Solyc01g056665.1.ITAG4.0	Solyc00g500362	
Solyc01g056695.1.ITAG4.0	Solyc00g500363	
Solyc01g056750.1.ITAG4.0	Solyc00g500364	AT2G07727
Solyc01g056770.1.ITAG4.0	Solyc00g500365	
Solyc01g056800.1.ITAG4.0	Solyc00g500366	
Solyc01g056840.1.ITAG4.0	Solyc00g500367	
Solyc01g056890.1.ITAG4.0	Solyc00g500368	
Solyc01g056900.1.ITAG4.0	Solyc00g500369	
Solyc01g056910.1.ITAG4.0	Solyc00g500370	
Solyc01g056950.1.ITAG4.0	Solyc00g500371	
Solyc01g056960.1.ITAG4.0	Solyc00g500372	
Solyc01g056970.1.ITAG4.0	Solyc00g500373	
Solyc01g057003.1.ITAG4.0	Solyc00g500374	
Solyc01g057007.1.ITAG4.0	Solyc00g500375	
Solyc01g057010.1.ITAG4.0	Solyc00g500376	
Solyc01g057060.1.ITAG4.0	Solyc00g500377	
Solyc01g057080.1.ITAG4.0	Solyc00g500378	
Solyc01g057110.1.ITAG4.0	Solyc00g500379	
Solyc01g057113.1.ITAG4.0	Solyc00g500380	
Solyc01g057117.1.ITAG4.0	Solyc00g500381	
Solyc01g057130.1.ITAG4.0	Solyc00g500382	
Solyc01g057133.1.ITAG4.0	Solyc00g500383	
Solyc01g057137.1.ITAG4.0	Solyc00g500384	
Solyc01g057140.1.ITAG4.0	Solyc00g500385	
Solyc01g057150.1.ITAG4.0	Solyc00g500386	
Solyc01g057160.1.ITAG4.0	Solyc00g500387	
Solyc01g057165.1.ITAG4.0	Solyc00g500388	
Solyc01g057185.1.ITAG4.0	Solyc00g500389	
Solyc01g057190.1.ITAG4.0	Solyc00g500390	
Solyc01g057255.1.ITAG4.0	Solyc00g500391	
Solyc01g057330.1.ITAG4.0	Solyc00g500392	
Solyc01g057350.1.ITAG4.0	Solyc00g500393	
Solyc01g057390.2.ITAG4.0	Solyc00g500394	
Solyc01g057395.1.ITAG4.0	Solyc00g500395	
Solyc01g057410.1.ITAG4.0	Solyc00g500396	
Solyc01g057420.1.ITAG4.0	Solyc00g500397	
Solyc01g057435.1.ITAG4.0	Solyc00g500398	
Solyc01g057445.1.ITAG4.0	Solyc00g500399	
Solyc01g057470.1.ITAG4.0	Solyc00g500400	
Solyc01g057523.1.ITAG4.0	Solyc00g500401	
Solyc01g057527.1.ITAG4.0	Solyc00g500402	
Solyc01g057530.1.ITAG4.0	Solyc00g500403	
Solyc01g057580.1.ITAG4.0	Solyc00g500404	
Solyc01g057585.1.ITAG4.0	Solyc00g500405	
Solyc01g057610.1.ITAG4.0	Solyc00g500406	
Solyc01g057640.1.ITAG4.0	Solyc00g500407	
Solyc01g057660.1.ITAG4.0	Solyc00g500408	
Solyc01g057670.1.ITAG4.0	Solyc00g500409	
Solyc01g057675.1.ITAG4.0	Solyc01g004000	
Solyc01g057700.1.ITAG4.0	Solyc01g004002	
Solyc01g057703.1.ITAG4.0	Solyc01g004004	
Solyc01g057705.1.ITAG4.0	Solyc01g004006	
Solyc01g057707.1.ITAG4.0	Solyc01g004008	
Solyc01g057785.1.ITAG4.0	Solyc01g005000	AT2G02010
Solyc01g057853.1.ITAG4.0	Solyc01g005010	AT2G01990
Solyc01g057855.1.ITAG4.0	Solyc01g005020	AT2G01980
Solyc01g057857.1.ITAG4.0	Solyc01g005030	AT4G32250
Solyc01g057903.1.ITAG4.0	Solyc01g005040	
Solyc01g057907.1.ITAG4.0	Solyc01g005050	
Solyc01g057920.1.ITAG4.0	Solyc01g005060	
Solyc01g057940.1.ITAG4.0	Solyc01g005070	AT1G25240
Solyc01g057990.1.ITAG4.0	Solyc01g005080	AT2G01910
Solyc01g058003.1.ITAG4.0	Solyc01g005090	AT2G01900
Solyc01g058007.1.ITAG4.0	Solyc01g005100	AT1G68080
Solyc01g058050.1.ITAG4.0	Solyc01g005110	AT1G48140
Solyc01g058060.1.ITAG4.0	Solyc01g005120	AT2G01850
Solyc01g058070.1.ITAG4.0	Solyc01g005130	AT1G66140
Solyc01g058080.1.ITAG4.0	Solyc01g005140	
Solyc01g058100.2.ITAG4.0	Solyc01g005150	AT1G14730
Solyc01g058120.1.ITAG4.0	Solyc01g005160	AT5G37490
Solyc01g058130.1.ITAG4.0	Solyc01g005180	AT3G52770
Solyc01g058175.1.ITAG4.0	Solyc01g005210	
Solyc01g058205.1.ITAG4.0	Solyc01g005220	AT1G14780
Solyc01g058225.1.ITAG4.0	Solyc01g005230	AT1G68040
Solyc01g058240.1.ITAG4.0	Solyc01g005240	AT5G14060
Solyc01g058245.1.ITAG4.0	Solyc01g005250	AT1G14810
Solyc01g058325.1.ITAG4.0	Solyc01g005253	AT1G14820
Solyc01g058340.1.ITAG4.0	Solyc01g005257	AT1G14820
Solyc01g058350.1.ITAG4.0	Solyc01g005280	AT1G14820
Solyc01g058360.1.ITAG4.0	Solyc01g005290	AT1G14820
Solyc01g058380.1.ITAG4.0	Solyc01g005300	AT1G68050
Solyc01g058385.1.ITAG4.0	Solyc01g005310	AT1G14830
Solyc01g058470.1.ITAG4.0	Solyc01g005320	
Solyc01g058535.1.ITAG4.0	Solyc01g005330	AT1G24764
Solyc01g058550.1.ITAG4.0	Solyc01g005340	AT2G01680
Solyc01g058590.1.ITAG4.0	Solyc01g005350	AT1G68040
Solyc01g058593.1.ITAG4.0	Solyc01g005360	AT1G68040
Solyc01g058597.1.ITAG4.0	Solyc01g005370	AT1G24620
Solyc01g058660.1.ITAG4.0	Solyc01g005380	AT1G24610
Solyc01g058665.1.ITAG4.0	Solyc01g005390	AT2G01670
Solyc01g058673.1.ITAG4.0	Solyc01g005400	AT1G70680
Solyc01g058677.1.ITAG4.0	Solyc01g005410	
Solyc01g058685.1.ITAG4.0	Solyc01g005420	AT3G05440
Solyc01g058690.1.ITAG4.0	Solyc01g005430	AT2G01650
Solyc01g058700.1.ITAG4.0	Solyc01g005440	AT3G17860
Solyc01g058705.1.ITAG4.0	Solyc01g005450	AT2G01620
Solyc01g058740.2.ITAG4.0	Solyc01g005460	AT1G23220
Solyc01g059740.1.ITAG4.0	Solyc01g005470	AT1G14870
Solyc01g059750.1.ITAG4.0	Solyc01g005480	AT3G19330
Solyc01g059765.1.ITAG4.0	Solyc01g005490	AT3G02875
Solyc01g059780.1.ITAG4.0	Solyc01g005500	
Solyc01g059800.1.ITAG4.0	Solyc01g005510	
Solyc01g059810.1.ITAG4.0	Solyc01g005520	AT1G55480
Solyc01g059820.1.ITAG4.0	Solyc01g005530	AT3G13480
Solyc01g059870.4.ITAG4.0	Solyc01g005540	AT3G13490
Solyc01g059885.1.ITAG4.0	Solyc01g005550	AT1G55360
Solyc01g059910.2.ITAG4.0	Solyc01g005560	AT1G65930
Solyc01g059940.2.ITAG4.0	Solyc01g005570	AT1G55340
Solyc01g059950.1.ITAG4.0	Solyc01g005580	AT1G55340
Solyc01g059960.1.ITAG4.0	Solyc01g005590	
Solyc01g059965.1.ITAG4.0	Solyc01g005600	AT3G03860
Solyc01g060015.1.ITAG4.0	Solyc01g005610	
Solyc01g060053.1.ITAG4.0	Solyc01g005620	AT5G19760
Solyc01g060055.1.ITAG4.0	Solyc01g005630	AT5G19790
Solyc01g060057.1.ITAG4.0	Solyc01g005640	
Solyc01g060090.1.ITAG4.0	Solyc01g005650	
Solyc01g060100.2.ITAG4.0	Solyc01g005660	AT3G13540
Solyc01g060160.1.ITAG4.0	Solyc01g005670	AT4G10800
Solyc01g060183.1.ITAG4.0	Solyc01g005680	
Solyc01g060187.1.ITAG4.0	Solyc01g005690	AT4G08810
Solyc01g060220.1.ITAG4.0	Solyc01g005700	AT1G49920
Solyc01g060250.2.ITAG4.0	Solyc01g005710	
Solyc01g060270.1.ITAG4.0	Solyc01g005720	
Solyc01g060340.1.ITAG4.0	Solyc01g005730	
Solyc01g060350.1.ITAG4.0	Solyc01g005740	
Solyc01g060375.1.ITAG4.0	Solyc01g005750	
Solyc01g060390.1.ITAG4.0	Solyc01g005760	
Solyc01g060395.1.ITAG4.0	Solyc01g005770	
Solyc01g060420.2.ITAG4.0	Solyc01g005780	
Solyc01g060430.1.ITAG4.0	Solyc01g005783	
Solyc01g065545.1.ITAG4.0	Solyc01g005787	
Solyc01g065570.2.ITAG4.0	Solyc01g005790	AT1G10330
Solyc01g065585.1.ITAG4.0	Solyc01g005800	AT3G13600
Solyc01g065610.1.ITAG4.0	Solyc01g005810	AT1G23280
Solyc01g065620.1.ITAG4.0	Solyc01g005820	AT3G13570
Solyc01g065625.1.ITAG4.0	Solyc01g005830	
Solyc01g065630.1.ITAG4.0	Solyc01g005840	AT3G13550
Solyc01g065643.1.ITAG4.0	Solyc01g005850	
Solyc01g065647.1.ITAG4.0	Solyc01g005860	
Solyc01g065650.1.ITAG4.0	Solyc01g005870	
Solyc01g065660.1.ITAG4.0	Solyc01g005880	
Solyc01g065670.1.ITAG4.0	Solyc01g005890	
Solyc01g065680.2.ITAG4.0	Solyc01g005900	
Solyc01g065725.1.ITAG4.0	Solyc01g005910	AT3G12685
Solyc01g065750.2.ITAG4.0	Solyc01g005920	
Solyc01g065845.1.ITAG4.0	Solyc01g005930	AT1G55280
Solyc01g065903.1.ITAG4.0	Solyc01g005940	
Solyc01g065907.1.ITAG4.0	Solyc01g005950	AT3G58500
Solyc01g065910.1.ITAG4.0	Solyc01g005960	
Solyc01g065930.1.ITAG4.0	Solyc01g005970	AT1G55270
Solyc01g065970.1.ITAG4.0	Solyc01g005980	AT5G19860
Solyc01g065983.1.ITAG4.0	Solyc01g005985	
Solyc01g065987.1.ITAG4.0	Solyc01g006000	AT1G11880
Solyc01g066040.2.ITAG4.0	Solyc01g006010	AT3G32940
Solyc01g066055.1.ITAG4.0	Solyc01g006020	AT3G32930
Solyc01g066065.1.ITAG4.0	Solyc01g006040	AT1G55250
Solyc01g066115.1.ITAG4.0	Solyc01g006050	AT1G55230
Solyc01g066130.1.ITAG4.0	Solyc01g006055	AT1G58170
Solyc01g066145.1.ITAG4.0	Solyc01g006080	
Solyc01g066150.1.ITAG4.0	Solyc01g006090	AT3G22660
Solyc01g066160.1.ITAG4.0	Solyc01g006100	AT1G69770
Solyc01g066190.1.ITAG4.0	Solyc01g006110	AT5G53000
Solyc01g066200.1.ITAG4.0	Solyc01g006120	AT3G13670
Solyc01g066205.1.ITAG4.0	Solyc01g006130	AT2G34860
Solyc01g066210.1.ITAG4.0	Solyc01g006140	AT2G31270
Solyc01g066230.1.ITAG4.0	Solyc01g006150	AT3G58060
Solyc01g066235.1.ITAG4.0	Solyc01g006160	AT4G00810
Solyc01g066260.2.ITAG4.0	Solyc01g006170	AT3G22660
Solyc01g066280.1.ITAG4.0	Solyc01g006180	AT4G10620
Solyc01g066290.2.ITAG4.0	Solyc01g006190	AT3G58040
Solyc01g066293.1.ITAG4.0	Solyc01g006200	
Solyc01g066297.1.ITAG4.0	Solyc01g006210	AT5G21140
Solyc01g066320.1.ITAG4.0	Solyc01g006220	AT2G44150
Solyc01g066330.1.ITAG4.0	Solyc01g006230	AT2G44140
Solyc01g066345.1.ITAG4.0	Solyc01g006240	
Solyc01g066350.1.ITAG4.0	Solyc01g006250	
Solyc01g066410.1.ITAG4.0	Solyc01g006260	AT1G04635
Solyc01g066425.1.ITAG4.0	Solyc01g006270	
Solyc01g066445.1.ITAG4.0	Solyc01g006280	AT1G50480
Solyc01g066455.1.ITAG4.0	Solyc01g006290	
Solyc01g066457.1.ITAG4.0	Solyc01g006300	
Solyc01g066490.2.ITAG4.0	Solyc01g006310	AT5G19890
Solyc01g066500.1.ITAG4.0	Solyc01g006320	AT3G20600
Solyc01g066575.1.ITAG4.0	Solyc01g006330	AT1G51110
Solyc01g066612.1.ITAG4.0	Solyc01g006340	AT3G02065
Solyc01g066614.1.ITAG4.0	Solyc01g006350	
Solyc01g066616.1.ITAG4.0	Solyc01g006360	
Solyc01g066618.1.ITAG4.0	Solyc01g006370	AT5G13000
Solyc01g066625.1.ITAG4.0	Solyc01g006380	
Solyc01g066630.1.ITAG4.0	Solyc01g006390	
Solyc01g066640.2.ITAG4.0	Solyc01g006400	
Solyc01g066660.1.ITAG4.0	Solyc01g006410	
Solyc01g066670.1.ITAG4.0	Solyc01g006420	
Solyc01g066750.1.ITAG4.0	Solyc01g006430	AT3G12120
Solyc01g066760.2.ITAG4.0	Solyc01g006440	AT5G19640
Solyc01g066775.1.ITAG4.0	Solyc01g006450	AT2G05990
Solyc01g066790.1.ITAG4.0	Solyc01g006460	
Solyc01g066800.1.ITAG4.0	Solyc01g006480	AT5G19630
Solyc01g066895.1.ITAG4.0	Solyc01g006490	AT5G13030
Solyc01g066905.1.ITAG4.0	Solyc01g006500	AT5G48730
Solyc01g066915.1.ITAG4.0	Solyc01g006510	AT5G51970
Solyc01g066950.1.ITAG4.0	Solyc01g006520	AT5G60900
Solyc01g066970.2.ITAG4.0	Solyc01g006530	AT5G60900
Solyc01g066990.1.ITAG4.0	Solyc01g006540	AT3G45140
Solyc01g067005.1.ITAG4.0	Solyc01g006550	
Solyc01g067030.2.ITAG4.0	Solyc01g006555	
Solyc01g067045.1.ITAG4.0	Solyc01g006580	
Solyc01g067145.1.ITAG4.0	Solyc01g006585	
Solyc01g067150.1.ITAG4.0	Solyc01g006590	AT5G60900
Solyc01g067170.1.ITAG4.0	Solyc01g006600	
Solyc01g067173.1.ITAG4.0	Solyc01g006610	
Solyc01g067177.1.ITAG4.0	Solyc01g006620	
Solyc01g067190.1.ITAG4.0	Solyc01g006630	AT3G20790
Solyc01g067200.1.ITAG4.0	Solyc01g006640	
Solyc01g067220.1.ITAG4.0	Solyc01g006650	AT1G73730
Solyc01g067255.1.ITAG4.0	Solyc01g006660	
Solyc01g067295.1.ITAG4.0	Solyc01g006670	AT5G12890
Solyc01g067320.1.ITAG4.0	Solyc01g006680	AT3G20810
Solyc01g067403.1.ITAG4.0	Solyc01g006690	AT5G12900
Solyc01g067407.1.ITAG4.0	Solyc01g006700	AT3G54750
Solyc01g067443.1.ITAG4.0	Solyc01g006710	
Solyc01g067445.1.ITAG4.0	Solyc01g006720	AT5G06530
Solyc01g067447.1.ITAG4.0	Solyc01g006730	AT2G38910
Solyc01g067755.1.ITAG4.0	Solyc01g006740	AT2G35840
Solyc01g067760.1.ITAG4.0	Solyc01g006750	
Solyc01g067780.1.ITAG4.0	Solyc01g006760	AT3G52360
Solyc01g067840.2.ITAG4.0	Solyc01g006770	
Solyc01g067850.2.ITAG4.0	Solyc01g006780	
Solyc01g067895.1.ITAG4.0	Solyc01g006790	AT3G11690
Solyc01g067920.1.ITAG4.0	Solyc01g006800	AT3G59990
Solyc01g067940.2.ITAG4.0	Solyc01g006810	
Solyc01g067950.1.ITAG4.0	Solyc01g006820	
Solyc01g067960.1.ITAG4.0	Solyc01g006830	AT2G35880
Solyc01g067965.1.ITAG4.0	Solyc01g006840	
Solyc01g067980.1.ITAG4.0	Solyc01g006845	
Solyc01g067990.1.ITAG4.0	Solyc01g006850	AT5G06400
Solyc01g068040.1.ITAG4.0	Solyc01g006860	AT5G06410
Solyc01g068045.1.ITAG4.0	Solyc01g006870	AT5G06440
Solyc01g068075.1.ITAG4.0	Solyc01g006880	AT5G42400
Solyc01g068110.2.ITAG4.0	Solyc01g006890	AT3G11760
Solyc01g068250.2.ITAG4.0	Solyc01g006900	AT5G06480
Solyc01g068293.1.ITAG4.0	Solyc01g006910	AT2G35910
Solyc01g068297.1.ITAG4.0	Solyc01g006920	AT4G39530
Solyc01g068305.1.ITAG4.0	Solyc01g006930	AT5G06510
Solyc01g068435.1.ITAG4.0	Solyc01g006940	AT3G52380
Solyc01g068510.1.ITAG4.0	Solyc01g006950	AT3G11820
Solyc01g068520.1.ITAG4.0	Solyc01g006960	AT5G16280
Solyc01g068550.2.ITAG4.0	Solyc01g006970	AT2G35920
Solyc01g073690.2.ITAG4.0	Solyc01g006980	AT2G30200
Solyc01g073710.2.ITAG4.0	Solyc01g006990	AT1G23780
Solyc01g073720.2.ITAG4.0	Solyc01g007000	AT2G35930
Solyc01g073770.2.ITAG4.0	Solyc01g007010	AT2G35930
Solyc01g073780.2.ITAG4.0	Solyc01g007020	AT2G35930
Solyc01g073800.2.ITAG4.0	Solyc01g007030	
Solyc01g073810.2.ITAG4.0	Solyc01g007040	
Solyc01g073840.1.ITAG4.0	Solyc01g007050	
Solyc01g073850.1.ITAG4.0	Solyc01g007060	AT3G05675
Solyc01g073880.2.ITAG4.0	Solyc01g007070	AT2G35940
Solyc01g073905.1.ITAG4.0	Solyc01g007080	
Solyc01g073980.1.ITAG4.0	Solyc01g007090	
Solyc01g073985.1.ITAG4.0	Solyc01g007100	AT3G11670
Solyc01g074060.1.ITAG4.0	Solyc01g007110	AT5G06370
Solyc01g079115.1.ITAG4.0	Solyc01g007120	AT3G51270
Solyc01g079140.2.ITAG4.0	Solyc01g007130	
Solyc01g079155.1.ITAG4.0	Solyc01g007140	AT5G06350
Solyc01g079190.2.ITAG4.0	Solyc01g007150	AT4G31490
Solyc01g079270.1.ITAG4.0	Solyc01g007160	AT4G31400
Solyc01g079280.1.ITAG4.0	Solyc01g007170	AT3G03680
Solyc01g079285.1.ITAG4.0	Solyc01g007180	AT1G80245
Solyc01g079290.1.ITAG4.0	Solyc01g007190	
Solyc01g079380.1.ITAG4.0	Solyc01g007200	
Solyc01g079430.2.ITAG4.0	Solyc01g007210	
Solyc01g079440.1.ITAG4.0	Solyc01g007220	AT3G52470
Solyc01g079460.2.ITAG4.0	Solyc01g007230	AT5G06320
Solyc01g079490.2.ITAG4.0	Solyc01g007240	
Solyc01g079535.1.ITAG4.0	Solyc01g007250	AT1G63780
Solyc01g079550.2.ITAG4.0	Solyc01g007260	AT3G52490
Solyc01g079615.1.ITAG4.0	Solyc01g007263	
Solyc01g079660.2.ITAG4.0	Solyc01g007267	AT3G49730
Solyc01g079670.2.ITAG4.0	Solyc01g007740	AT5G06290
Solyc01g079770.2.ITAG4.0	Solyc01g007750	AT2G36000
Solyc01g079805.1.ITAG4.0	Solyc01g007760	AT5G22220
Solyc01g079855.1.ITAG4.0	Solyc01g007770	AT5G06280
Solyc01g079900.1.ITAG4.0	Solyc01g007780	AT2G36020
Solyc01g079910.1.ITAG4.0	Solyc01g007790	AT3G11620
Solyc01g079960.2.ITAG4.0	Solyc01g007800	AT2G36026
Solyc01g079970.2.ITAG4.0	Solyc01g007810	AT2G36050
Solyc01g080000.1.ITAG4.0	Solyc01g007830	
Solyc01g080010.2.ITAG4.0	Solyc01g007840	
Solyc01g080020.2.ITAG4.0	Solyc01g007850	
Solyc01g080055.1.ITAG4.0	Solyc01g007860	AT3G52560
Solyc01g080075.1.ITAG4.0	Solyc01g007870	AT3G11600
Solyc01g080120.2.ITAG4.0	Solyc01g007880	AT1G75010
Solyc01g080130.2.ITAG4.0	Solyc01g007890	
Solyc01g080420.1.ITAG4.0	Solyc01g007900	AT1G14530
Solyc01g080490.2.ITAG4.0	Solyc01g007910	AT5G23250
Solyc01g080500.2.ITAG4.0	Solyc01g007920	AT5G23230
Solyc01g080560.1.ITAG4.0	Solyc01g007930	AT1G70590
Solyc01g080630.1.ITAG4.0	Solyc01g007940	
Solyc01g080740.1.ITAG4.0	Solyc01g007950	
Solyc01g080780.2.ITAG4.0	Solyc01g007960	AT1G70520
Solyc01g080785.1.ITAG4.0	Solyc01g007970	AT1G70520
Solyc01g080820.1.ITAG4.0	Solyc01g007980	AT1G70520
Solyc01g080890.2.ITAG4.0	Solyc01g007990	AT1G70520
Solyc01g080910.2.ITAG4.0	Solyc01g008000	AT1G10630
Solyc01g081020.1.ITAG4.0	Solyc01g008010	AT1G70480
Solyc01g081033.1.ITAG4.0	Solyc01g008020	AT1G70330
Solyc01g081037.1.ITAG4.0	Solyc01g008040	
Solyc01g081050.4.ITAG4.0	Solyc01g008050	AT1G70230
Solyc01g081120.2.ITAG4.0	Solyc01g008060	AT1G24090
Solyc01g081125.1.ITAG4.0	Solyc01g008070	AT5G47860
Solyc01g081140.1.ITAG4.0	Solyc01g008080	AT3G61110
Solyc01g081185.1.ITAG4.0	Solyc01g008090	AT3G61110
Solyc01g081230.2.ITAG4.0	Solyc01g008100	AT4G14100
Solyc01g081270.2.ITAG4.0	Solyc01g008110	AT1G11680
Solyc01g081350.1.ITAG4.0	Solyc01g008120	AT1G79000
Solyc01g081360.1.ITAG4.0	Solyc01g008130	AT3G11920
Solyc01g081455.1.ITAG4.0	Solyc01g008140	AT2G02220
Solyc01g081560.2.ITAG4.0	Solyc01g008150	
Solyc01g081582.1.ITAG4.0	Solyc01g008160	AT3G18420
Solyc01g081584.1.ITAG4.0	Solyc01g008170	AT2G02160
Solyc01g081586.1.ITAG4.0	Solyc01g008180	AT2G02170
Solyc01g081588.1.ITAG4.0	Solyc01g008190	AT2G31600
Solyc01g081605.1.ITAG4.0	Solyc01g008200	
Solyc01g086640.2.ITAG4.0	Solyc01g008220	
Solyc01g086660.2.ITAG4.0	Solyc01g008230	AT5G23280
Solyc01g086690.2.ITAG4.0	Solyc01g008240	AT3G19940
Solyc01g086770.1.ITAG4.0	Solyc01g008250	AT1G50320
Solyc01g086780.1.ITAG4.0	Solyc01g008260	AT5G08320
Solyc01g086790.1.ITAG4.0	Solyc01g008270	AT5G23290
Solyc01g086810.2.ITAG4.0	Solyc01g008280	AT4G08960
Solyc01g086815.1.ITAG4.0	Solyc01g008290	AT5G23300
Solyc01g086840.3.ITAG4.0	Solyc01g008300	
Solyc01g086940.2.ITAG4.0	Solyc01g008310	AT1G72550
Solyc01g086975.1.ITAG4.0	Solyc01g008320	AT1G31480
Solyc01g087005.1.ITAG4.0	Solyc01g008330	AT5G35360
Solyc01g087015.1.ITAG4.0	Solyc01g008340	AT4G11630
Solyc01g087020.2.ITAG4.0	Solyc01g008360	AT5G12190
Solyc01g087040.2.ITAG4.0	Solyc01g008370	AT5G05780
Solyc01g087075.1.ITAG4.0	Solyc01g008390	
Solyc01g087160.2.ITAG4.0	Solyc01g008400	
Solyc01g087370.2.ITAG4.0	Solyc01g008410	
Solyc01g087390.2.ITAG4.0	Solyc01g008420	AT1G51340
Solyc01g087525.1.ITAG4.0	Solyc01g008425	
Solyc01g087570.2.ITAG4.0	Solyc01g008440	AT5G12480
Solyc01g087660.2.ITAG4.0	Solyc01g008450	
Solyc01g087700.1.ITAG4.0	Solyc01g008460	AT4G05450
Solyc01g087710.2.ITAG4.0	Solyc01g008470	AT3G20920
Solyc01g087740.1.ITAG4.0	Solyc01g008473	
Solyc01g087760.2.ITAG4.0	Solyc01g008475	
Solyc01g087780.2.ITAG4.0	Solyc01g008477	
Solyc01g087790.2.ITAG4.0	Solyc01g008479	
Solyc01g087800.2.ITAG4.0	Solyc01g008480	AT2G01390
Solyc01g087810.2.ITAG4.0	Solyc01g008490	AT5G12840
Solyc01g087820.2.ITAG4.0	Solyc01g008500	
Solyc01g087830.1.ITAG4.0	Solyc01g008510	
Solyc01g087850.2.ITAG4.0	Solyc01g008520	AT5G64520
Solyc01g087860.2.ITAG4.0	Solyc01g008530	AT1G51410
Solyc01g088010.1.ITAG4.0	Solyc01g008540	
Solyc01g088013.1.ITAG4.0	Solyc01g008550	AT1G51410
Solyc01g088017.1.ITAG4.0	Solyc01g008560	AT3G21070
Solyc01g088105.1.ITAG4.0	Solyc01g008570	
Solyc01g088120.1.ITAG4.0	Solyc01g008580	
Solyc01g088170.4.ITAG4.0	Solyc01g008590	
Solyc01g088180.2.ITAG4.0	Solyc01g008600	AT5G12440
Solyc01g088220.2.ITAG4.0	Solyc01g008610	
Solyc01g088275.1.ITAG4.0	Solyc01g008620	
Solyc01g088330.1.ITAG4.0	Solyc01g008640	
Solyc01g088395.1.ITAG4.0	Solyc01g008650	
Solyc01g088440.2.ITAG4.0	Solyc01g008660	AT4G12560
Solyc01g088450.2.ITAG4.0	Solyc01g008670	
Solyc01g088530.2.ITAG4.0	Solyc01g008680	
Solyc01g088540.1.ITAG4.0	Solyc01g008690	AT2G13650
Solyc01g088575.1.ITAG4.0	Solyc01g008700	AT2G26840
Solyc01g088635.1.ITAG4.0	Solyc01g008710	
Solyc01g088790.2.ITAG4.0	Solyc01g008720	
Solyc01g088820.2.ITAG4.0	Solyc01g008730	AT5G06950
Solyc01g088830.2.ITAG4.0	Solyc01g008740	AT5G12180
Solyc01g089840.2.ITAG4.0	Solyc01g008760	AT5G64680
Solyc01g089853.1.ITAG4.0	Solyc01g008770	AT5G19390
Solyc01g089857.1.ITAG4.0	Solyc01g008780	AT4G29070
Solyc01g089915.1.ITAG4.0	Solyc01g008790	AT2G26870
Solyc01g089940.1.ITAG4.0	Solyc01g008800	
Solyc01g090000.1.ITAG4.0	Solyc01g008810	AT5G19430
Solyc01g090060.1.ITAG4.0	Solyc01g008820	AT2G03120
Solyc01g090150.1.ITAG4.0	Solyc01g008830	AT5G21105
Solyc01g090240.3.ITAG4.0	Solyc01g008840	AT2G26990
Solyc01g090300.2.ITAG4.0	Solyc01g008850	AT2G26980
Solyc01g090345.1.ITAG4.0	Solyc01g008860	
Solyc01g090390.1.ITAG4.0	Solyc01g008870	
Solyc01g090440.2.ITAG4.0	Solyc01g008880	AT1G22985
Solyc01g090490.1.ITAG4.0	Solyc01g008890	
Solyc01g090510.2.ITAG4.0	Solyc01g008900	AT3G26115
Solyc01g090515.1.ITAG4.0	Solyc01g008910	AT1G50420
Solyc01g090523.1.ITAG4.0	Solyc01g008920	AT4G31530
Solyc01g090527.1.ITAG4.0	Solyc01g008930	AT3G09150
Solyc01g090540.1.ITAG4.0	Solyc01g008940	
Solyc01g090650.1.ITAG4.0	Solyc01g008950	
Solyc01g090693.1.ITAG4.0	Solyc01g008960	AT2G27040
Solyc01g090697.1.ITAG4.0	Solyc01g008970	AT3G56860
Solyc01g090810.4.ITAG4.0	Solyc01g008980	
Solyc01g090820.2.ITAG4.0	Solyc01g008990	AT3G02950
Solyc01g090830.2.ITAG4.0	Solyc01g009000	AT2G40830
Solyc01g090870.1.ITAG4.0	Solyc01g009010	AT2G26930
Solyc01g090965.1.ITAG4.0	Solyc01g009020	AT2G40880
Solyc01g090980.1.ITAG4.0	Solyc01g009030	AT5G12290
Solyc01g091100.2.ITAG4.0	Solyc01g009040	AT4G37490
Solyc01g091160.4.ITAG4.0	Solyc01g009050	AT5G20990
Solyc01g091170.3.ITAG4.0	Solyc01g009060	AT3G03740
Solyc01g091390.2.ITAG4.0	Solyc01g009070	AT3G11440
Solyc01g091560.2.ITAG4.0	Solyc01g009080	AT2G21530
Solyc01g091610.1.ITAG4.0	Solyc01g009090	AT2G27100
